student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
19663,18,male,b.sc,3.81,79.2,yes,7.1,average,self-study,low,hard,35.2
5852,21,male,b.com,5.54,99.3,yes,8.0,average,coaching,medium,easy,67.4
330,21,male,ba,6.26,50.3,yes,4.6,good,self-study,high,hard,72.4
8188,18,female,ba,1.22,84.9,no,8.4,poor,group study,medium,moderate,42.6
11330,18,male,diploma,0.88,67.2,yes,9.0,poor,mixed,medium,moderate,58.4
2545,23,male,diploma,5.11,44.7,yes,6.4,average,mixed,medium,moderate,56.6
19570,21,male,bca,6.68,62.6,yes,8.6,poor,coaching,high,easy,99.8
7499,21,other,b.tech,2.19,63.9,yes,5.5,poor,group study,medium,moderate,40.1
3837,18,other,b.tech,0.33,45.2,no,8.6,poor,self-study,high,moderate,37.0
17240,22,other,b.sc,2.14,74.9,yes,7.3,average,online videos,high,hard,64.1
8734,20,other,b.sc,6.39,88.6,yes,6.6,average,coaching,low,easy,87.2
16749,19,other,bca,5.59,87.3,yes,8.0,good,self-study,medium,hard,84.5
7400,20,male,b.com,0.78,78.9,yes,7.4,poor,self-study,high,hard,42.0
10289,19,female,b.com,0.52,97.9,yes,8.2,poor,mixed,high,easy,55.2
3490,22,female,ba,5.0,99.4,yes,6.1,good,mixed,low,easy,77.0
2788,17,female,b.sc,4.02,74.9,yes,9.9,good,group study,low,easy,74.2
7277,19,male,diploma,6.47,72.1,no,7.5,average,group study,high,easy,85.4
13831,23,other,bba,6.38,61.3,yes,8.8,average,group study,medium,moderate,78.2
9175,20,male,bba,2.93,79.8,yes,4.8,poor,group study,medium,hard,46.9
769,18,female,b.com,0.84,57.0,yes,4.1,good,group study,low,moderate,32.8
9582,20,other,bca,7.86,45.8,yes,9.7,poor,group study,medium,moderate,69.8
18531,18,female,b.com,7.17,50.7,yes,8.0,poor,group study,low,easy,67.6
5397,24,other,b.com,6.97,51.5,yes,7.3,good,online videos,low,moderate,93.9
51,23,male,bca,4.6,64.8,yes,8.9,poor,mixed,low,easy,75.3
18856,20,female,diploma,2.02,52.8,yes,8.7,poor,online videos,medium,moderate,35.4
18181,24,other,bba,7.29,89.5,no,5.9,average,online videos,low,moderate,87.1
9080,19,other,bca,1.57,61.8,yes,4.6,good,online videos,high,easy,40.9
210,23,female,bba,5.87,95.8,yes,6.1,average,group study,low,hard,83.1
15377,22,female,diploma,7.91,80.4,yes,5.7,poor,mixed,low,easy,74.7
985,21,male,b.com,5.68,45.9,yes,9.0,average,mixed,medium,easy,80.3
11163,21,male,b.tech,2.96,95.9,yes,5.1,poor,group study,high,moderate,63.5
3360,21,female,ba,0.33,51.0,yes,5.7,good,group study,low,moderate,41.4
3149,24,female,bca,1.05,93.2,yes,4.1,poor,self-study,high,easy,34.0
6477,18,male,bca,5.81,69.1,yes,7.2,good,coaching,medium,easy,84.5
322,17,male,b.com,6.9,78.1,yes,9.5,average,coaching,low,hard,70.1
6035,18,female,bba,4.44,83.8,yes,7.0,good,coaching,medium,easy,79.5
19334,24,other,diploma,0.25,85.7,yes,5.9,poor,group study,medium,moderate,30.5
4354,20,female,bca,3.69,55.4,yes,8.3,good,group study,medium,easy,60.8
19860,21,other,bca,0.37,82.8,yes,6.2,good,self-study,medium,easy,30.3
16795,22,other,b.sc,6.04,87.3,yes,9.5,average,self-study,high,easy,73.2
1399,17,male,bba,5.8,52.0,yes,6.6,poor,group study,high,moderate,71.0
16062,21,male,ba,3.73,63.6,yes,6.8,poor,self-study,medium,moderate,45.6
4070,17,male,b.com,6.63,81.3,yes,7.8,poor,online videos,high,hard,72.2
6011,20,other,b.tech,5.11,75.6,yes,6.6,good,group study,high,hard,84.2
6185,18,other,bba,4.62,64.3,no,5.0,average,group study,medium,moderate,76.1
10354,18,male,ba,0.25,59.5,yes,6.6,average,mixed,medium,hard,40.2
2112,22,other,b.com,7.41,49.5,yes,5.9,average,online videos,medium,easy,75.9
16677,17,other,bba,6.23,94.7,yes,5.7,good,mixed,low,easy,87.6
19938,23,other,bba,7.0,85.2,yes,8.5,good,coaching,high,moderate,100.0
17167,19,other,b.com,2.52,64.1,yes,5.2,average,online videos,low,moderate,37.7
18668,21,female,bca,5.94,99.3,no,8.4,poor,group study,high,easy,88.0
11125,22,male,b.com,0.69,92.4,yes,6.9,poor,group study,high,easy,66.3
3223,23,male,b.com,1.01,65.2,yes,5.3,poor,group study,low,hard,43.1
18739,17,other,bca,1.46,55.1,yes,8.8,average,self-study,medium,easy,34.8
11085,17,female,diploma,6.29,71.4,yes,8.2,average,coaching,low,moderate,72.8
13430,22,male,bba,5.55,81.0,yes,7.1,average,mixed,low,moderate,70.6
1289,17,female,bca,5.68,45.2,yes,5.6,poor,coaching,low,hard,63.0
7369,17,male,ba,4.18,42.3,yes,4.1,good,online videos,low,moderate,58.3
15804,21,female,ba,7.33,88.6,yes,5.7,poor,mixed,medium,moderate,90.4
18189,17,male,ba,6.83,49.2,yes,4.4,poor,self-study,medium,moderate,79.6
10886,23,other,bba,5.81,72.7,yes,7.3,good,self-study,high,moderate,94.1
14038,17,female,bca,3.93,50.0,yes,8.2,good,coaching,low,moderate,64.2
11287,17,female,b.tech,6.04,43.4,yes,4.1,good,coaching,high,easy,71.7
18415,24,male,bba,2.12,95.2,yes,4.9,good,group study,medium,moderate,58.7
2521,20,other,b.sc,6.74,69.3,yes,5.5,poor,self-study,high,hard,66.5
9354,17,female,b.tech,4.23,56.1,yes,9.0,poor,self-study,low,hard,54.7
17101,19,male,ba,2.02,93.4,yes,9.7,average,self-study,high,easy,85.8
7063,24,female,b.sc,6.88,73.7,yes,9.0,good,coaching,medium,easy,95.0
5053,24,male,bba,0.58,96.6,yes,5.9,good,mixed,medium,moderate,49.9
15266,24,male,bba,6.87,69.6,yes,5.2,average,group study,high,hard,84.0
9754,18,other,b.tech,0.66,79.9,yes,9.3,poor,group study,high,moderate,54.6
17159,17,female,diploma,1.54,75.9,yes,8.9,poor,online videos,medium,easy,37.9
5460,24,female,bca,6.4,44.4,yes,5.9,poor,group study,high,hard,75.4
1678,20,male,diploma,5.7,69.6,no,8.9,good,group study,high,easy,65.9
14555,19,female,b.com,1.62,69.5,yes,8.3,good,coaching,low,moderate,56.0
4547,21,male,b.com,6.41,48.3,yes,7.7,poor,coaching,high,easy,83.9
18878,21,male,diploma,0.35,85.5,yes,4.1,good,group study,medium,moderate,36.6
6811,23,male,ba,4.32,58.0,yes,5.9,poor,online videos,high,hard,53.9
11820,18,female,diploma,7.19,66.3,yes,7.5,poor,online videos,medium,easy,64.8
1622,17,female,bba,0.48,75.2,yes,7.6,good,coaching,high,moderate,58.9
8027,21,other,bca,7.45,69.8,yes,8.8,poor,mixed,high,moderate,90.0
2164,24,other,bca,4.44,79.8,yes,6.6,average,mixed,high,easy,77.6
13228,17,female,b.sc,1.21,43.1,yes,5.6,average,self-study,high,hard,25.2
16290,21,other,b.tech,3.34,73.3,yes,9.5,poor,online videos,high,easy,64.9
15191,24,male,b.sc,6.88,93.5,no,5.0,poor,group study,medium,moderate,88.0
12550,17,male,bca,7.44,79.4,no,9.6,average,self-study,low,moderate,68.4
11690,20,other,diploma,0.33,86.4,yes,9.7,good,online videos,high,hard,55.3
19224,22,other,b.sc,7.51,47.5,no,8.9,poor,mixed,high,moderate,70.9
18019,22,other,b.com,7.12,74.2,yes,4.7,average,group study,high,moderate,69.3
7939,17,male,b.com,6.75,83.4,yes,8.7,good,self-study,medium,moderate,84.0
15899,20,other,bca,6.77,92.2,no,4.6,average,online videos,medium,moderate,83.4
6840,23,female,bca,0.32,92.9,yes,5.9,good,coaching,high,moderate,70.0
7744,18,female,bca,4.45,67.9,yes,7.1,poor,group study,medium,easy,61.3
8576,18,male,bba,6.32,96.3,yes,7.4,average,group study,low,easy,71.1
8710,24,other,diploma,4.78,82.0,yes,9.4,average,group study,high,moderate,68.0
6964,22,male,diploma,6.41,46.6,yes,5.9,poor,coaching,medium,easy,77.3
17920,21,female,ba,7.06,88.5,yes,9.9,poor,self-study,high,easy,88.7
12337,24,female,b.tech,7.88,72.1,yes,8.6,average,mixed,low,easy,63.7
16543,20,male,b.com,4.99,94.8,yes,9.4,poor,group study,low,easy,85.6
14133,24,female,b.tech,3.86,47.1,no,6.6,average,group study,medium,easy,56.0
8159,24,female,diploma,5.03,58.1,yes,9.7,average,online videos,high,hard,73.1
19031,21,other,diploma,2.94,99.4,yes,9.3,average,group study,low,easy,75.9
698,21,female,b.sc,6.47,95.8,yes,9.0,good,coaching,low,easy,100.0
6409,21,other,diploma,7.46,45.6,yes,6.3,average,online videos,low,moderate,63.2
896,21,male,b.sc,1.29,99.4,yes,7.1,poor,coaching,low,moderate,33.9
17519,18,male,b.sc,7.75,73.2,yes,6.1,poor,coaching,medium,moderate,90.2
8320,18,other,bca,6.48,47.6,no,7.3,good,coaching,high,moderate,81.5
9390,20,other,bba,3.56,73.3,yes,6.9,poor,coaching,high,hard,62.9
10315,21,other,bca,7.13,82.3,yes,8.7,poor,mixed,low,easy,76.6
14058,21,female,ba,6.27,95.0,yes,5.0,good,self-study,low,hard,63.0
7263,23,male,b.com,1.23,82.8,yes,5.1,poor,self-study,medium,easy,19.599
11787,21,female,b.sc,6.66,62.9,yes,7.9,average,self-study,medium,hard,65.0
16212,17,female,b.tech,4.21,90.3,yes,6.0,good,online videos,low,moderate,63.8
14302,21,other,b.com,2.83,63.2,yes,7.2,good,mixed,medium,moderate,50.0
2255,19,male,diploma,5.81,41.5,no,8.4,good,online videos,high,moderate,62.6
15479,17,male,b.sc,7.11,74.0,no,6.7,poor,self-study,high,easy,86.6
12368,22,male,b.sc,1.64,47.4,yes,6.4,good,online videos,low,moderate,30.4
1160,19,male,b.com,1.53,90.9,no,9.4,poor,self-study,high,easy,53.1
17966,22,male,ba,7.29,40.6,yes,8.6,good,coaching,medium,moderate,83.1
6348,24,female,ba,6.41,54.1,yes,8.1,poor,coaching,high,easy,68.3
11069,20,other,b.sc,7.91,65.8,yes,6.4,good,online videos,medium,easy,87.4
5974,17,other,b.tech,2.22,48.5,yes,5.5,good,mixed,medium,hard,37.7
7760,20,male,diploma,5.64,71.2,no,9.5,average,coaching,high,moderate,100.0
8635,23,female,bba,4.34,98.2,yes,4.9,poor,group study,high,moderate,78.0
16251,17,other,b.tech,4.78,45.9,yes,6.0,average,online videos,low,moderate,71.1
10274,17,male,bca,6.52,88.8,yes,9.8,average,self-study,low,easy,66.0
5223,24,other,b.sc,7.91,78.8,no,6.6,poor,self-study,medium,moderate,81.3
15577,22,female,b.tech,2.91,75.0,no,4.9,good,mixed,medium,hard,61.7
6707,17,other,b.sc,1.99,99.0,yes,5.3,poor,group study,medium,easy,34.7
16646,17,other,b.tech,4.89,49.2,yes,7.4,average,group study,low,moderate,62.0
9224,19,male,bca,5.29,51.3,yes,9.9,poor,coaching,low,moderate,70.5
4089,24,female,ba,3.47,81.1,no,4.1,good,self-study,high,easy,62.7
19623,20,other,bca,5.5,79.0,yes,9.5,average,mixed,low,easy,67.7
9071,17,male,diploma,0.59,95.9,yes,9.2,poor,group study,high,easy,36.9
11552,17,other,bba,6.86,73.6,no,8.5,average,self-study,low,moderate,65.6
10378,24,male,diploma,4.97,42.3,no,9.3,poor,mixed,low,hard,56.0
8974,23,male,bca,2.81,51.8,yes,5.9,poor,self-study,medium,easy,36.5
13453,19,female,b.sc,3.14,50.7,yes,6.4,poor,online videos,high,moderate,43.7
10781,18,female,ba,6.29,59.9,yes,4.8,average,self-study,medium,moderate,79.5
15456,19,other,b.com,0.49,44.4,yes,7.2,average,self-study,medium,hard,33.9
1953,17,other,bba,0.59,74.3,yes,6.2,poor,coaching,medium,moderate,53.4
19835,19,male,b.com,1.15,41.4,yes,5.0,average,self-study,low,easy,19.599
8851,19,other,diploma,4.95,86.7,yes,4.7,poor,mixed,high,easy,79.3
19569,17,female,b.com,6.26,77.0,yes,6.8,poor,mixed,medium,easy,58.6
17296,18,other,ba,7.67,73.9,yes,7.4,good,group study,low,easy,84.0
5764,17,other,diploma,1.29,75.7,yes,8.4,good,online videos,low,hard,54.8
14315,23,male,bca,6.13,85.0,no,5.6,good,group study,medium,easy,82.2
18463,22,male,b.com,0.4,52.9,yes,4.1,good,self-study,low,moderate,32.7
12994,20,other,bca,6.11,41.8,yes,7.0,average,group study,high,moderate,70.7
18687,19,female,ba,7.35,77.0,yes,8.4,poor,mixed,medium,easy,78.5
9920,22,male,b.tech,4.39,59.7,yes,7.9,average,online videos,low,easy,54.8
18289,21,other,bca,7.89,59.8,yes,9.7,average,coaching,medium,moderate,79.7
602,23,male,diploma,6.22,45.7,yes,6.9,good,group study,high,easy,100.0
4262,18,female,diploma,7.87,65.0,yes,7.3,average,coaching,low,hard,81.7
18808,20,female,diploma,4.19,60.6,yes,8.8,good,mixed,medium,hard,59.3
6174,18,female,diploma,1.02,92.3,yes,9.5,average,coaching,low,moderate,56.9
14605,17,male,ba,4.88,95.2,yes,6.0,good,mixed,low,moderate,62.2
1055,17,other,b.sc,5.23,78.7,yes,6.2,average,mixed,low,moderate,67.2
13773,24,female,b.com,5.96,83.8,yes,9.2,average,self-study,high,moderate,80.7
5659,21,female,bca,7.15,97.4,yes,9.4,good,group study,medium,moderate,100.0
13910,22,female,b.com,4.08,87.5,yes,6.6,poor,online videos,low,moderate,48.5
7104,21,other,diploma,4.79,96.0,yes,4.7,good,group study,low,moderate,71.9
2705,17,other,diploma,4.44,47.7,yes,5.2,good,online videos,high,hard,53.9
4357,24,other,diploma,1.2,48.5,yes,7.2,good,coaching,medium,moderate,43.9
18118,17,female,b.tech,4.32,67.3,yes,5.6,average,self-study,medium,hard,46.1
13998,23,male,b.tech,1.82,46.0,yes,4.5,average,group study,low,moderate,39.4
17463,17,male,bca,0.12,72.5,yes,6.6,good,group study,high,hard,25.5
14156,24,other,ba,1.55,92.3,yes,8.8,poor,coaching,low,moderate,65.0
19876,19,male,bba,1.84,90.5,yes,4.7,good,mixed,medium,moderate,69.1
4536,21,male,b.sc,0.47,47.4,yes,6.7,poor,self-study,low,easy,19.599
18820,22,other,bba,6.8,85.3,yes,8.8,average,coaching,high,easy,86.3
2413,24,male,b.tech,6.06,72.1,no,8.5,average,self-study,high,hard,79.1
8677,23,other,bba,1.77,46.5,yes,8.0,average,self-study,medium,hard,31.4
7034,21,female,b.com,3.82,73.7,no,7.8,average,group study,high,moderate,43.2
9084,17,other,ba,2.59,95.8,yes,9.9,good,coaching,medium,moderate,84.2
18478,23,female,b.com,1.27,82.3,yes,5.7,poor,coaching,medium,moderate,47.6
10348,17,other,diploma,0.79,86.0,yes,9.8,good,group study,medium,easy,62.3
1757,19,male,b.sc,2.72,42.9,yes,8.3,good,group study,medium,moderate,50.8
1563,18,other,b.sc,4.68,78.7,yes,8.2,average,online videos,medium,easy,66.9
3817,20,male,b.sc,7.21,61.1,no,9.4,good,group study,low,moderate,89.7
19911,22,other,diploma,4.93,76.9,yes,5.1,poor,group study,high,hard,64.9
1774,20,female,ba,4.08,85.5,yes,8.4,poor,group study,low,moderate,65.8
4371,21,other,b.sc,4.33,64.7,no,7.4,good,self-study,high,easy,49.8
16571,22,male,bca,6.56,45.8,yes,8.4,poor,mixed,high,easy,75.0
15386,20,other,b.sc,4.67,72.8,yes,5.9,poor,mixed,high,easy,52.6
6617,20,female,ba,5.58,47.2,yes,8.4,average,group study,high,moderate,68.6
18733,20,male,bba,1.3,63.7,yes,9.0,average,mixed,low,hard,54.5
16822,22,other,bba,1.86,90.2,yes,6.4,good,mixed,high,moderate,59.7
19083,23,female,bca,1.01,50.2,yes,7.7,poor,coaching,medium,easy,61.2
7514,19,other,ba,0.11,61.2,yes,5.1,good,coaching,medium,moderate,40.3
9812,21,female,bca,5.41,63.2,yes,4.5,good,coaching,low,moderate,60.2
14199,23,female,ba,6.46,60.7,yes,9.1,poor,self-study,medium,moderate,67.9
14641,18,other,diploma,7.16,67.5,yes,6.8,good,self-study,high,moderate,75.9
7989,17,other,bba,6.32,59.6,yes,7.5,poor,online videos,high,easy,64.7
12399,24,female,ba,5.9,85.1,no,7.8,poor,online videos,low,moderate,69.1
10207,24,female,ba,5.65,64.6,no,4.1,poor,online videos,medium,hard,51.6
7769,19,female,bba,0.26,56.9,no,5.1,average,mixed,medium,hard,41.6
18233,18,female,diploma,7.11,85.8,yes,5.7,average,online videos,low,hard,79.4
15889,21,male,b.tech,3.66,47.5,yes,6.6,poor,group study,high,hard,50.9
11060,23,male,b.sc,4.25,87.7,yes,6.0,good,group study,medium,moderate,75.3
19972,23,other,diploma,0.71,89.5,yes,8.3,average,group study,medium,moderate,49.3
8026,24,other,diploma,1.29,43.2,yes,9.1,poor,coaching,high,moderate,35.7
898,17,male,bca,2.21,64.7,yes,9.6,average,coaching,medium,easy,60.6
13350,22,female,bca,1.51,46.8,yes,6.5,average,coaching,low,hard,52.0
10254,20,other,b.tech,6.96,98.5,yes,6.7,good,mixed,medium,hard,95.7
4234,19,female,ba,4.0,99.0,yes,6.6,average,online videos,low,easy,63.9
8579,24,male,b.com,5.28,75.8,yes,7.5,average,mixed,low,moderate,75.3
10469,23,other,b.tech,0.75,41.9,yes,7.7,average,coaching,medium,hard,45.5
11508,23,female,b.com,1.22,83.8,yes,9.7,average,coaching,high,hard,64.5
15070,19,male,bba,4.66,91.1,yes,5.5,poor,mixed,medium,hard,70.8
691,24,other,bba,3.64,72.0,yes,8.0,average,online videos,high,easy,71.9
5943,18,male,b.com,7.01,92.2,yes,6.6,average,coaching,medium,moderate,73.8
9256,19,female,ba,1.04,53.1,yes,5.3,average,coaching,medium,easy,38.1
11985,22,female,diploma,2.39,86.1,yes,6.8,good,self-study,high,easy,79.2
3951,20,other,b.sc,0.38,67.1,yes,7.7,poor,group study,medium,hard,24.9
2691,22,other,bba,0.12,71.9,yes,6.8,average,coaching,medium,moderate,20.9
5654,20,other,ba,4.78,45.5,yes,8.3,average,group study,high,easy,63.0
15277,21,female,b.com,3.61,73.7,yes,4.8,average,group study,high,moderate,57.6
7210,24,male,bba,2.09,82.6,no,9.6,average,group study,medium,moderate,86.9
1867,17,male,bba,2.02,94.5,yes,4.9,good,group study,high,hard,57.4
799,19,other,b.tech,4.64,45.4,no,7.3,good,group study,low,moderate,59.8
10700,18,male,bca,5.8,94.7,yes,9.6,poor,coaching,low,hard,100.0
8488,21,male,b.tech,0.45,80.8,yes,9.9,average,coaching,medium,easy,54.5
16939,23,female,bca,0.99,44.7,yes,9.4,good,coaching,high,hard,66.6
4308,23,female,bca,1.88,97.1,yes,4.6,good,coaching,low,easy,67.9
827,22,other,b.tech,2.77,73.5,yes,7.3,average,group study,high,hard,45.6
15858,17,female,b.com,7.37,70.3,yes,9.9,good,coaching,medium,easy,100.0
11173,18,female,bba,6.3,52.9,yes,7.7,poor,self-study,medium,hard,46.1
12085,23,other,b.sc,4.05,92.2,no,6.2,average,coaching,medium,moderate,91.8
9894,21,male,b.tech,7.74,57.8,yes,8.0,good,group study,high,easy,67.8
6344,22,male,bba,4.07,51.5,no,9.5,average,mixed,medium,moderate,60.2
18476,22,male,bca,6.95,55.5,yes,8.4,poor,coaching,medium,hard,64.1
1185,20,female,b.tech,5.83,84.7,yes,8.8,poor,mixed,medium,easy,76.5
6656,23,male,b.tech,2.84,70.0,yes,8.9,poor,online videos,high,moderate,57.4
18637,24,other,bba,3.83,47.7,yes,6.5,average,coaching,high,moderate,53.6
7962,17,female,b.sc,2.31,95.2,no,4.5,poor,self-study,medium,easy,62.3
4730,22,other,bba,1.73,62.6,yes,4.3,good,mixed,medium,easy,59.5
12213,18,other,b.sc,5.89,84.1,yes,9.7,poor,online videos,low,moderate,70.4
7974,18,male,bca,0.95,98.0,no,4.3,poor,coaching,medium,moderate,41.0
16025,17,male,b.com,6.88,48.7,yes,9.1,average,coaching,high,moderate,83.3
5025,23,female,b.tech,0.86,84.0,yes,8.0,poor,coaching,high,hard,53.5
17319,23,male,ba,4.1,53.2,yes,7.5,average,coaching,medium,moderate,65.0
930,21,male,b.tech,5.93,73.8,yes,8.1,average,self-study,medium,easy,68.6
4020,22,female,diploma,3.21,71.4,no,9.8,good,self-study,medium,moderate,65.0
12347,23,male,b.sc,3.52,44.9,yes,5.4,average,mixed,low,moderate,56.9
17480,22,male,b.tech,0.27,48.9,yes,7.6,good,self-study,medium,moderate,37.0
17986,18,female,ba,1.58,71.9,no,4.9,poor,mixed,medium,hard,25.4
2421,19,male,bca,2.36,46.9,no,5.9,average,self-study,medium,easy,34.0
14349,23,other,ba,7.91,93.9,yes,5.3,average,group study,low,moderate,88.7
17062,22,other,diploma,7.88,44.8,yes,5.2,average,coaching,medium,moderate,83.3
10569,24,female,b.tech,0.97,57.6,yes,7.8,good,mixed,high,moderate,47.3
6430,18,other,ba,1.0,91.3,no,8.9,good,group study,low,moderate,51.9
6807,20,male,bba,4.22,46.7,yes,9.5,good,self-study,medium,moderate,56.3
6928,19,male,bca,3.76,77.3,yes,7.5,average,coaching,high,moderate,61.5
19920,17,other,b.com,6.62,43.3,yes,7.0,poor,coaching,low,moderate,59.6
8124,22,male,bca,5.9,44.7,no,7.1,good,group study,medium,moderate,62.8
19638,20,other,b.sc,4.51,67.5,no,9.5,average,self-study,low,moderate,69.8
7288,18,male,b.tech,7.41,66.5,yes,5.7,poor,self-study,low,hard,74.2
17728,21,other,diploma,7.8,85.6,yes,7.9,average,coaching,medium,moderate,100.0
16681,20,male,diploma,3.28,74.0,yes,4.4,poor,online videos,low,moderate,51.1
3042,19,female,diploma,4.49,65.4,no,9.9,average,online videos,low,easy,58.4
8908,22,female,b.sc,5.66,78.0,yes,9.2,good,group study,low,hard,93.6
9261,19,female,b.tech,5.3,86.9,yes,4.4,average,online videos,low,moderate,69.1
13846,20,other,b.com,1.02,51.5,yes,6.1,poor,self-study,low,moderate,29.1
12657,19,male,b.com,4.58,54.1,yes,6.2,average,self-study,high,moderate,63.4
3729,19,other,ba,6.91,54.8,yes,9.1,good,mixed,medium,hard,80.4
14868,18,male,diploma,1.21,50.8,yes,7.1,good,online videos,high,easy,36.9
12583,24,other,b.tech,0.38,84.0,no,7.1,poor,group study,high,moderate,46.0
13286,18,female,b.tech,5.4,86.9,yes,8.1,good,coaching,low,moderate,83.8
12358,19,male,bba,6.75,70.3,no,8.0,average,online videos,high,moderate,74.4
12626,24,other,b.com,3.92,98.9,yes,5.0,average,mixed,medium,moderate,60.9
5673,24,female,bba,4.0,68.4,yes,6.5,good,self-study,medium,moderate,56.0
10549,20,other,diploma,5.75,92.0,yes,8.2,average,online videos,low,moderate,87.2
8726,22,other,bca,6.01,62.9,yes,8.1,poor,mixed,medium,moderate,53.9
6861,22,female,diploma,0.9,61.2,yes,9.4,poor,online videos,medium,easy,40.1
14764,20,female,diploma,2.12,63.3,yes,8.3,good,online videos,high,easy,56.9
17735,23,female,ba,2.28,54.2,yes,7.7,good,coaching,medium,hard,63.5
4176,19,male,b.tech,3.85,91.0,no,7.3,poor,group study,high,easy,60.8
18915,17,female,bba,4.86,63.3,yes,5.4,good,group study,high,moderate,74.1
13778,21,male,ba,5.86,97.6,yes,5.1,poor,online videos,low,moderate,67.5
18315,18,female,ba,7.76,95.2,yes,6.6,good,group study,low,moderate,84.8
2623,17,male,b.tech,3.37,74.7,yes,6.0,poor,coaching,high,hard,48.0
9523,23,other,bca,5.88,98.1,yes,7.9,good,group study,low,moderate,62.6
4151,19,other,diploma,2.62,56.3,no,6.2,average,coaching,low,moderate,63.5
11036,18,female,diploma,5.62,91.9,yes,6.1,good,self-study,medium,moderate,90.8
12867,21,other,bca,7.91,94.1,yes,9.7,poor,coaching,low,easy,92.8
4240,18,female,ba,1.19,44.6,yes,9.3,good,online videos,low,moderate,38.4
14174,22,female,diploma,6.03,75.2,yes,4.2,average,coaching,high,moderate,66.2
1386,18,male,b.com,5.65,80.9,yes,7.1,poor,online videos,low,easy,75.2
17219,23,female,bba,0.35,82.4,yes,5.1,good,self-study,high,hard,64.0
18557,20,male,bba,3.31,56.0,yes,9.9,poor,group study,medium,easy,50.6
13501,18,female,ba,1.11,71.8,no,4.9,good,coaching,medium,hard,53.9
3609,21,female,ba,7.5,88.7,yes,8.3,average,group study,medium,easy,92.5
16843,17,male,ba,1.92,86.6,yes,4.8,poor,mixed,medium,moderate,37.5
10819,21,male,ba,4.35,68.2,yes,7.9,good,group study,medium,moderate,79.7
17001,24,male,bca,1.81,67.5,no,7.4,poor,mixed,high,easy,44.1
19132,21,female,diploma,5.56,62.3,yes,4.9,average,online videos,high,moderate,80.5
11923,17,female,b.com,4.03,51.7,yes,7.3,average,mixed,high,moderate,71.9
1960,18,female,bca,4.36,72.7,yes,6.2,good,online videos,low,moderate,66.8
12866,17,other,b.com,6.96,64.0,yes,5.0,good,coaching,medium,hard,84.0
6438,19,female,diploma,1.0,54.5,yes,6.9,poor,self-study,low,moderate,19.599
17978,17,female,b.tech,5.4,54.8,yes,7.5,average,online videos,medium,moderate,68.8
10591,24,other,diploma,7.39,93.0,yes,7.1,poor,coaching,low,hard,88.2
12821,20,male,diploma,2.19,86.8,yes,4.7,poor,group study,high,moderate,41.3
15116,19,other,b.com,3.84,62.7,yes,4.2,poor,self-study,low,easy,46.2
13818,24,female,diploma,1.15,76.5,no,4.5,good,coaching,medium,hard,59.1
7593,21,male,bca,3.53,83.5,yes,5.0,poor,self-study,high,easy,61.9
19778,17,male,bca,6.32,97.9,yes,9.4,good,self-study,low,moderate,90.9
17987,23,other,bba,2.99,40.6,no,6.7,good,mixed,medium,moderate,38.7
9687,22,male,ba,6.34,48.0,yes,8.4,poor,mixed,medium,moderate,62.4
15772,19,female,ba,0.4,69.2,yes,7.8,poor,self-study,high,moderate,39.5
15822,24,other,b.com,7.67,60.5,no,9.2,average,self-study,low,hard,93.2
13887,19,female,b.tech,1.24,69.8,no,6.1,poor,group study,high,moderate,27.7
6130,19,female,b.sc,3.61,64.0,yes,6.2,poor,online videos,medium,moderate,65.8
18064,24,other,b.com,1.79,72.9,yes,5.7,average,self-study,medium,moderate,49.4
15346,24,female,ba,2.52,81.9,no,5.7,poor,coaching,high,easy,72.5
14952,21,female,bca,4.17,47.2,yes,9.6,good,group study,low,hard,44.8
13718,18,male,diploma,4.55,43.2,yes,6.3,average,coaching,low,easy,57.8
11906,20,female,bca,1.37,61.0,yes,6.6,average,group study,low,moderate,46.8
6611,19,female,diploma,3.91,54.9,no,7.6,good,coaching,low,easy,38.7
10702,24,male,b.sc,5.86,90.8,yes,7.9,average,mixed,low,moderate,82.0
19897,17,male,bba,1.44,48.5,no,7.9,poor,group study,low,easy,19.599
18783,20,female,bca,2.2,56.2,yes,9.6,poor,self-study,low,hard,43.7
2234,18,male,ba,0.41,88.9,no,8.4,good,group study,medium,moderate,53.6
2086,22,other,diploma,3.13,71.5,yes,5.5,good,group study,high,hard,64.2
2339,17,female,b.sc,6.53,81.6,no,5.9,average,coaching,high,moderate,89.7
16856,18,other,diploma,0.92,81.2,no,9.1,poor,mixed,medium,hard,44.8
14735,23,male,ba,6.73,84.3,yes,5.3,poor,online videos,low,moderate,64.7
6328,22,male,bba,0.08,75.3,yes,8.9,good,group study,high,moderate,38.3
1418,20,female,diploma,3.33,45.5,no,4.9,good,mixed,medium,moderate,54.8
13482,21,other,ba,3.73,74.5,no,4.2,poor,online videos,low,hard,54.0
15221,20,female,bba,0.08,69.8,yes,7.8,average,online videos,low,moderate,46.2
9476,17,female,b.tech,4.01,46.8,no,8.8,good,group study,medium,hard,48.3
1075,20,male,bba,3.37,51.7,yes,4.8,poor,online videos,low,easy,29.8
14439,18,male,b.tech,6.73,51.7,yes,4.1,poor,group study,low,easy,75.1
